year,odometer,grade_of_rust,accident_zone,severity_of_accident,is_flooded,component,ease_of_acces(0-2),time_in_minutes,success,vehicle_type
2019.0,107000,1.0,front,1.0,0.0,door_rear,1.0,74.7,1.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,door_rear,1.0,77.5,0.0,hybrid
2021.0,52000,3.0,side,3.0,1.0,door_rear,1.0,92.4,0.0,combustion
2022.0,30000,4.0,none,0.0,0.0,door_rear,1.0,87.4,1.0,combustion
2008.0,272000,5.0,front,5.0,1.0,door_rear,1.0,84.6,0.0,hybrid
2009.0,246000,0.0,rear,1.0,0.0,door_rear,1.0,73.3,1.0,hybrid
2010.0,225000,1.0,side,2.0,0.0,door_rear,1.0,80.9,1.0,combustion
2011.0,191000,2.0,none,0.0,0.0,door_rear,1.0,81.2,1.0,combustion
2012.0,212000,3.0,front,4.0,1.0,door_rear,1.0,81.7,0.0,combustion
2013.0,181000,4.0,rear,5.0,0.0,door_rear,1.0,110.7,0.0,combustion
2014.0,156000,5.0,side,1.0,0.0,door_rear,1.0,89.0,0.0,hybrid
2015.0,150000,0.0,none,0.0,0.0,door_rear,1.0,75.0,1.0,combustion
2016.0,154000,1.0,front,3.0,1.0,door_rear,1.0,78.1,0.0,combustion
2017.0,125000,2.0,rear,4.0,0.0,door_rear,1.0,102.0,0.0,combustion
2018.0,95000,3.0,side,5.0,1.0,door_rear,1.0,101.5,0.0,hybrid
2019.0,103000,4.0,none,0.0,0.0,door_rear,1.0,91.3,0.0,combustion
2020.0,59000,5.0,front,2.0,0.0,door_rear,1.0,86.4,0.0,hybrid
2021.0,58000,0.0,rear,3.0,0.0,door_rear,1.0,70.3,0.0,combustion
2022.0,49000,1.0,side,4.0,1.0,door_rear,1.0,88.9,0.0,combustion
2008.0,247000,2.0,none,0.0,0.0,door_rear,1.0,79.7,1.0,combustion
2009.0,236000,3.0,front,1.0,0.0,door_rear,1.0,83.5,0.0,combustion
2010.0,217000,4.0,rear,2.0,0.0,door_rear,1.0,85.5,1.0,combustion
2011.0,211000,5.0,side,3.0,1.0,door_rear,1.0,104.7,0.0,combustion
2012.0,187000,0.0,none,0.0,0.0,door_rear,1.0,71.9,1.0,combustion
2013.0,206000,1.0,front,5.0,1.0,door_rear,1.0,81.4,0.0,combustion
2014.0,170000,2.0,rear,1.0,0.0,door_rear,1.0,79.8,0.0,combustion
2015.0,158000,3.0,side,2.0,0.0,door_rear,1.0,85.7,0.0,combustion
2016.0,157000,4.0,none,0.0,0.0,door_rear,1.0,83.3,1.0,hybrid
2017.0,119000,5.0,front,4.0,1.0,door_rear,1.0,89.6,0.0,hybrid
2018.0,111000,0.0,rear,5.0,0.0,door_rear,1.0,90.8,0.0,hybrid
2019.0,90000,1.0,side,1.0,0.0,door_rear,1.0,75.5,1.0,combustion
2020.0,83000,2.0,none,0.0,0.0,door_rear,1.0,65.0,1.0,combustion
2021.0,71000,3.0,front,3.0,1.0,door_rear,1.0,81.7,1.0,combustion
2022.0,42000,4.0,rear,4.0,0.0,door_rear,1.0,104.8,1.0,combustion
2008.0,264000,5.0,side,5.0,1.0,door_rear,1.0,108.9,0.0,combustion
2009.0,216000,0.0,none,0.0,0.0,door_rear,1.0,66.3,1.0,hybrid
2010.0,245000,1.0,front,2.0,0.0,door_rear,1.0,83.0,1.0,combustion
2011.0,191000,2.0,rear,3.0,0.0,door_rear,1.0,96.2,0.0,combustion
2012.0,214000,3.0,side,4.0,1.0,door_rear,1.0,91.5,0.0,combustion
2013.0,202000,4.0,none,0.0,0.0,door_rear,1.0,80.8,1.0,hybrid
2014.0,168000,5.0,front,1.0,0.0,door_rear,1.0,96.7,0.0,hybrid
2015.0,168000,0.0,rear,2.0,0.0,door_rear,1.0,71.3,1.0,hybrid
2016.0,122000,1.0,side,3.0,1.0,door_rear,1.0,80.2,0.0,combustion
2017.0,104000,2.0,none,0.0,0.0,door_rear,1.0,74.1,1.0,combustion
2018.0,107000,3.0,front,5.0,1.0,door_rear,1.0,88.9,0.0,ev
2019.0,73000,4.0,rear,1.0,0.0,door_rear,1.0,90.9,0.0,ev
2020.0,70000,5.0,side,2.0,0.0,door_rear,1.0,95.7,0.0,hybrid
2021.0,74000,0.0,none,0.0,0.0,door_rear,1.0,64.9,1.0,combustion
2022.0,19000,1.0,front,4.0,1.0,door_rear,1.0,77.7,1.0,combustion
2008.0,254000,2.0,rear,5.0,0.0,door_rear,1.0,98.4,0.0,combustion
2009.0,227000,3.0,side,1.0,0.0,door_rear,1.0,90.7,0.0,combustion
2010.0,219000,4.0,none,0.0,0.0,door_rear,1.0,81.7,0.0,combustion
2011.0,199000,5.0,front,3.0,1.0,door_rear,1.0,84.4,0.0,combustion
2012.0,207000,0.0,rear,4.0,0.0,door_rear,1.0,82.8,0.0,ev
2013.0,144000,1.0,side,5.0,1.0,door_rear,1.0,92.1,0.0,combustion
2014.0,144000,2.0,none,0.0,0.0,door_rear,1.0,81.4,1.0,hybrid
2015.0,136000,3.0,front,2.0,0.0,door_rear,1.0,90.6,0.0,ev
2016.0,121000,4.0,rear,3.0,0.0,door_rear,1.0,96.4,1.0,ev
2017.0,126000,5.0,side,4.0,1.0,door_rear,1.0,112.2,0.0,hybrid
2018.0,87000,0.0,none,0.0,0.0,door_rear,1.0,61.9,0.0,combustion
2019.0,107000,1.0,front,1.0,0.0,door_rear,1.0,68.5,1.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,door_rear,1.0,84.9,1.0,hybrid
2021.0,52000,3.0,side,3.0,1.0,door_rear,1.0,92.3,0.0,combustion
2022.0,30000,4.0,none,0.0,0.0,door_rear,1.0,88.9,1.0,combustion
2008.0,272000,5.0,front,5.0,1.0,door_rear,1.0,100.0,0.0,hybrid
2009.0,246000,0.0,rear,1.0,0.0,door_rear,1.0,73.2,1.0,hybrid
2010.0,225000,1.0,side,2.0,0.0,door_rear,1.0,80.6,1.0,combustion
2011.0,191000,2.0,none,0.0,0.0,door_rear,1.0,77.2,1.0,combustion
2012.0,212000,3.0,front,4.0,1.0,door_rear,1.0,81.9,0.0,combustion
2013.0,181000,4.0,rear,5.0,0.0,door_rear,1.0,110.1,0.0,combustion
2014.0,156000,5.0,side,1.0,0.0,door_rear,1.0,94.1,0.0,hybrid
2015.0,150000,0.0,none,0.0,0.0,door_rear,1.0,72.2,1.0,combustion
2016.0,154000,1.0,front,3.0,1.0,door_rear,1.0,73.7,1.0,combustion
2017.0,125000,2.0,rear,4.0,0.0,door_rear,1.0,92.0,1.0,combustion
2018.0,95000,3.0,side,5.0,1.0,door_rear,1.0,103.7,0.0,hybrid
2019.0,103000,4.0,none,0.0,0.0,door_rear,1.0,89.2,1.0,combustion
2020.0,59000,5.0,front,2.0,0.0,door_rear,1.0,98.3,0.0,hybrid
2021.0,58000,0.0,rear,3.0,0.0,door_rear,1.0,77.6,0.0,combustion
2022.0,49000,1.0,side,4.0,1.0,door_rear,1.0,88.9,0.0,combustion
2008.0,247000,2.0,none,0.0,0.0,door_rear,1.0,71.6,1.0,combustion
2009.0,236000,3.0,front,1.0,0.0,door_rear,1.0,84.4,0.0,combustion
2010.0,217000,4.0,rear,2.0,0.0,door_rear,1.0,96.1,1.0,combustion
2011.0,211000,5.0,side,3.0,1.0,door_rear,1.0,99.1,0.0,combustion
2012.0,187000,0.0,none,0.0,0.0,door_rear,1.0,76.4,1.0,combustion
2013.0,206000,1.0,front,5.0,1.0,door_rear,1.0,76.2,1.0,combustion
2014.0,170000,2.0,rear,1.0,0.0,door_rear,1.0,79.0,1.0,combustion
2015.0,158000,3.0,side,2.0,0.0,door_rear,1.0,93.8,1.0,combustion
2016.0,157000,4.0,none,0.0,0.0,door_rear,1.0,95.6,0.0,hybrid
2017.0,119000,5.0,front,4.0,1.0,door_rear,1.0,86.5,0.0,hybrid
2018.0,111000,0.0,rear,5.0,0.0,door_rear,1.0,88.0,1.0,hybrid
2019.0,90000,1.0,side,1.0,0.0,door_rear,1.0,81.7,0.0,combustion
2020.0,83000,2.0,none,0.0,0.0,door_rear,1.0,71.6,0.0,combustion
2021.0,71000,3.0,front,3.0,1.0,door_rear,1.0,81.3,1.0,combustion
2022.0,42000,4.0,rear,4.0,0.0,door_rear,1.0,94.6,0.0,combustion
2008.0,264000,5.0,side,5.0,1.0,door_rear,1.0,115.0,0.0,combustion
2009.0,216000,0.0,none,0.0,0.0,door_rear,1.0,77.1,1.0,hybrid
2010.0,245000,1.0,front,2.0,0.0,door_rear,1.0,76.5,1.0,combustion
2011.0,191000,2.0,rear,3.0,0.0,door_rear,1.0,96.3,0.0,combustion
2012.0,214000,3.0,side,4.0,1.0,door_rear,1.0,92.3,0.0,combustion
2013.0,202000,4.0,none,0.0,0.0,door_rear,1.0,92.8,0.0,hybrid
2014.0,168000,5.0,front,1.0,0.0,door_rear,1.0,82.4,0.0,hybrid
2015.0,168000,0.0,rear,2.0,0.0,door_rear,1.0,76.0,1.0,hybrid
2016.0,122000,1.0,side,3.0,1.0,door_rear,1.0,85.3,0.0,combustion
2017.0,104000,2.0,none,0.0,0.0,door_rear,1.0,83.4,1.0,combustion
2018.0,107000,3.0,front,5.0,1.0,door_rear,1.0,81.1,1.0,ev
2019.0,73000,4.0,rear,1.0,0.0,door_rear,1.0,90.6,1.0,ev
2020.0,70000,5.0,side,2.0,0.0,door_rear,1.0,99.9,0.0,hybrid
2021.0,74000,0.0,none,0.0,0.0,door_rear,1.0,62.7,1.0,combustion
2022.0,19000,1.0,front,4.0,1.0,door_rear,1.0,78.0,1.0,combustion
2008.0,254000,2.0,rear,5.0,0.0,door_rear,1.0,96.8,1.0,combustion
2009.0,227000,3.0,side,1.0,0.0,door_rear,1.0,93.3,1.0,combustion
2010.0,219000,4.0,none,0.0,0.0,door_rear,1.0,87.1,0.0,combustion
2011.0,199000,5.0,front,3.0,1.0,door_rear,1.0,95.2,0.0,combustion
2012.0,207000,0.0,rear,4.0,0.0,door_rear,1.0,86.3,1.0,ev
2013.0,144000,1.0,side,5.0,1.0,door_rear,1.0,90.8,0.0,combustion
2014.0,144000,2.0,none,0.0,0.0,door_rear,1.0,75.6,1.0,hybrid
2015.0,136000,3.0,front,2.0,0.0,door_rear,1.0,81.5,1.0,ev
2016.0,121000,4.0,rear,3.0,0.0,door_rear,1.0,112.9,0.0,ev
2017.0,126000,5.0,side,4.0,1.0,door_rear,1.0,104.5,0.0,hybrid
2018.0,87000,0.0,none,0.0,0.0,door_rear,1.0,73.8,1.0,combustion
2019.0,107000,1.0,front,1.0,0.0,door_rear,1.0,80.5,1.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,door_rear,1.0,88.1,1.0,hybrid
2021.0,52000,3.0,side,3.0,1.0,door_rear,1.0,93.1,0.0,combustion
2022.0,30000,4.0,none,0.0,0.0,door_rear,1.0,84.4,1.0,combustion
2008.0,272000,5.0,front,5.0,1.0,door_rear,1.0,94.1,0.0,hybrid
2009.0,246000,0.0,rear,1.0,0.0,door_rear,1.0,67.7,0.0,hybrid
2010.0,225000,1.0,side,2.0,0.0,door_rear,1.0,83.0,1.0,combustion
2011.0,191000,2.0,none,0.0,0.0,door_rear,1.0,72.6,1.0,combustion
2012.0,212000,3.0,front,4.0,1.0,door_rear,1.0,87.7,1.0,combustion
2013.0,181000,4.0,rear,5.0,0.0,door_rear,1.0,104.2,0.0,combustion
2014.0,156000,5.0,side,1.0,0.0,door_rear,1.0,92.3,0.0,hybrid
2015.0,150000,0.0,none,0.0,0.0,door_rear,1.0,62.3,1.0,combustion
2016.0,154000,1.0,front,3.0,1.0,door_rear,1.0,73.6,0.0,combustion
2017.0,125000,2.0,rear,4.0,0.0,door_rear,1.0,92.8,0.0,combustion
2018.0,95000,3.0,side,5.0,1.0,door_rear,1.0,90.1,0.0,hybrid
2019.0,103000,4.0,none,0.0,0.0,door_rear,1.0,86.9,1.0,combustion
2020.0,59000,5.0,front,2.0,0.0,door_rear,1.0,91.7,1.0,hybrid
2021.0,58000,0.0,rear,3.0,0.0,door_rear,1.0,74.2,0.0,combustion
2022.0,49000,1.0,side,4.0,1.0,door_rear,1.0,86.5,0.0,combustion
2008.0,247000,2.0,none,0.0,0.0,door_rear,1.0,80.8,1.0,combustion
2009.0,236000,3.0,front,1.0,0.0,door_rear,1.0,83.7,1.0,combustion
2010.0,217000,4.0,rear,2.0,0.0,door_rear,1.0,92.0,0.0,combustion
2011.0,211000,5.0,side,3.0,1.0,door_rear,1.0,99.3,1.0,combustion
2012.0,187000,0.0,none,0.0,0.0,door_rear,1.0,67.4,1.0,combustion
2013.0,206000,1.0,front,5.0,1.0,door_rear,1.0,74.1,0.0,combustion
2014.0,170000,2.0,rear,1.0,0.0,door_rear,1.0,82.1,1.0,combustion
2015.0,158000,3.0,side,2.0,0.0,door_rear,1.0,86.5,1.0,combustion
2016.0,157000,4.0,none,0.0,0.0,door_rear,1.0,89.4,1.0,hybrid
2017.0,119000,5.0,front,4.0,1.0,door_rear,1.0,81.7,0.0,hybrid
2018.0,111000,0.0,rear,5.0,0.0,door_rear,1.0,76.7,0.0,hybrid
2019.0,90000,1.0,side,1.0,0.0,door_rear,1.0,75.3,0.0,combustion
2020.0,83000,2.0,none,0.0,0.0,door_rear,1.0,73.4,1.0,combustion
2021.0,71000,3.0,front,3.0,1.0,door_rear,1.0,84.6,1.0,combustion
2022.0,42000,4.0,rear,4.0,0.0,door_rear,1.0,84.0,0.0,combustion
2008.0,264000,5.0,side,5.0,1.0,door_rear,1.0,107.9,0.0,combustion
2009.0,216000,0.0,none,0.0,0.0,door_rear,1.0,70.1,1.0,hybrid
2010.0,245000,1.0,front,2.0,0.0,door_rear,1.0,80.0,1.0,combustion
2011.0,191000,2.0,rear,3.0,0.0,door_rear,1.0,89.0,0.0,combustion
2012.0,214000,3.0,side,4.0,1.0,door_rear,1.0,98.4,0.0,combustion
2013.0,202000,4.0,none,0.0,0.0,door_rear,1.0,88.1,0.0,hybrid
2014.0,168000,5.0,front,1.0,0.0,door_rear,1.0,95.0,0.0,hybrid
2015.0,168000,0.0,rear,2.0,0.0,door_rear,1.0,86.2,1.0,hybrid
2016.0,122000,1.0,side,3.0,1.0,door_rear,1.0,90.5,0.0,combustion
2017.0,104000,2.0,none,0.0,0.0,door_rear,1.0,89.3,1.0,combustion
2018.0,107000,3.0,front,5.0,1.0,door_rear,1.0,85.4,1.0,ev
2019.0,73000,4.0,rear,1.0,0.0,door_rear,1.0,89.9,0.0,ev
2020.0,70000,5.0,side,2.0,0.0,door_rear,1.0,103.7,1.0,hybrid
2021.0,74000,0.0,none,0.0,0.0,door_rear,1.0,62.8,1.0,combustion
2022.0,19000,1.0,front,4.0,1.0,door_rear,1.0,68.6,1.0,combustion
2008.0,254000,2.0,rear,5.0,0.0,door_rear,1.0,97.1,0.0,combustion
2009.0,227000,3.0,side,1.0,0.0,door_rear,1.0,80.1,1.0,combustion
2010.0,219000,4.0,none,0.0,0.0,door_rear,1.0,92.6,1.0,combustion
2011.0,199000,5.0,front,3.0,1.0,door_rear,1.0,89.9,0.0,combustion
2012.0,207000,0.0,rear,4.0,0.0,door_rear,1.0,87.5,1.0,ev
2013.0,144000,1.0,side,5.0,1.0,door_rear,1.0,79.9,0.0,combustion
2022.0,59000,0.0,none,0.0,0.0,seat_front,0.0,27.6,1.0,combustion
2008.0,257000,1.0,front,2.0,0.0,seat_front,0.0,26.7,1.0,ev
2009.0,251000,2.0,rear,3.0,0.0,seat_front,0.0,30.8,1.0,combustion
2010.0,206000,3.0,side,4.0,1.0,seat_front,0.0,31.3,0.0,combustion
2011.0,211000,4.0,none,0.0,0.0,seat_front,0.0,28.3,1.0,hybrid
2012.0,190000,5.0,front,1.0,0.0,seat_front,0.0,30.2,0.0,ev
2013.0,209000,0.0,rear,2.0,0.0,seat_front,0.0,28.2,1.0,combustion
2014.0,191000,1.0,side,3.0,1.0,seat_front,0.0,26.8,1.0,combustion
2015.0,162000,2.0,none,0.0,0.0,seat_front,0.0,28.5,1.0,combustion
2016.0,174000,3.0,front,5.0,1.0,seat_front,0.0,28.2,0.0,ev
2017.0,127000,4.0,rear,1.0,0.0,seat_front,0.0,28.5,0.0,hybrid
2018.0,101000,5.0,side,2.0,0.0,seat_front,0.0,32.3,1.0,hybrid
2019.0,100000,0.0,none,0.0,0.0,seat_front,0.0,21.5,1.0,combustion
2020.0,88000,1.0,front,4.0,1.0,seat_front,0.0,24.3,0.0,combustion
2021.0,52000,2.0,rear,5.0,0.0,seat_front,0.0,33.9,0.0,combustion
2022.0,61000,3.0,side,1.0,0.0,seat_front,0.0,28.1,1.0,combustion
2008.0,247000,4.0,none,0.0,0.0,seat_front,0.0,31.7,0.0,combustion
2009.0,225000,5.0,front,3.0,1.0,seat_front,0.0,35.5,1.0,combustion
2010.0,237000,0.0,rear,4.0,0.0,seat_front,0.0,27.7,1.0,combustion
2011.0,185000,1.0,side,5.0,1.0,seat_front,0.0,28.4,0.0,combustion
2012.0,209000,2.0,none,0.0,0.0,seat_front,0.0,25.8,1.0,hybrid
2013.0,180000,3.0,front,2.0,0.0,seat_front,0.0,29.2,0.0,combustion
2014.0,192000,4.0,rear,3.0,0.0,seat_front,0.0,33.0,0.0,ev
2015.0,123000,5.0,side,4.0,1.0,seat_front,0.0,32.3,1.0,combustion
2016.0,116000,0.0,none,0.0,0.0,seat_front,0.0,23.1,1.0,combustion
2017.0,126000,1.0,front,1.0,0.0,seat_front,0.0,27.5,1.0,hybrid
2018.0,98000,2.0,rear,2.0,0.0,seat_front,0.0,28.9,1.0,combustion
2019.0,114000,3.0,side,3.0,1.0,seat_front,0.0,29.8,0.0,ev
2020.0,48000,4.0,none,0.0,0.0,seat_front,0.0,30.7,1.0,combustion
2021.0,32000,5.0,front,5.0,1.0,seat_front,0.0,32.0,0.0,combustion
2022.0,24000,0.0,rear,1.0,0.0,seat_front,0.0,22.7,1.0,combustion
2008.0,291000,1.0,side,2.0,0.0,seat_front,0.0,29.0,1.0,hybrid
2009.0,216000,2.0,none,0.0,0.0,seat_front,0.0,28.2,0.0,combustion
2010.0,218000,3.0,front,4.0,1.0,seat_front,0.0,30.5,0.0,combustion
2011.0,208000,4.0,rear,5.0,0.0,seat_front,0.0,39.3,1.0,hybrid
2012.0,189000,5.0,side,1.0,0.0,seat_front,0.0,31.9,0.0,combustion
2013.0,189000,0.0,none,0.0,0.0,seat_front,0.0,25.1,1.0,combustion
2014.0,174000,1.0,front,3.0,1.0,seat_front,0.0,26.0,1.0,combustion
2015.0,144000,2.0,rear,4.0,0.0,seat_front,0.0,33.7,0.0,combustion
2016.0,131000,3.0,side,5.0,1.0,seat_front,0.0,28.6,0.0,hybrid
2017.0,117000,4.0,none,0.0,0.0,seat_front,0.0,32.4,0.0,combustion
2018.0,91000,5.0,front,2.0,0.0,seat_front,0.0,31.4,0.0,combustion
2019.0,93000,0.0,rear,3.0,0.0,seat_front,0.0,29.2,0.0,ev
2020.0,82000,1.0,side,4.0,1.0,seat_front,0.0,25.1,1.0,combustion
2021.0,71000,2.0,none,0.0,0.0,seat_front,0.0,28.5,1.0,combustion
2022.0,62000,3.0,front,1.0,0.0,seat_front,0.0,29.7,0.0,combustion
2008.0,264000,4.0,rear,2.0,0.0,seat_front,0.0,33.6,0.0,combustion
2009.0,245000,5.0,side,3.0,1.0,seat_front,0.0,32.9,0.0,combustion
2010.0,249000,0.0,none,0.0,0.0,seat_front,0.0,27.2,1.0,combustion
2011.0,209000,1.0,front,5.0,1.0,seat_front,0.0,25.7,1.0,hybrid
2012.0,216000,2.0,rear,1.0,0.0,seat_front,0.0,28.9,0.0,combustion
2013.0,160000,3.0,side,2.0,0.0,seat_front,0.0,28.3,1.0,combustion
2014.0,167000,4.0,none,0.0,0.0,seat_front,0.0,31.0,1.0,combustion
2015.0,142000,5.0,front,4.0,1.0,seat_front,0.0,32.8,1.0,combustion
2016.0,128000,0.0,rear,5.0,0.0,seat_front,0.0,30.5,0.0,combustion
2017.0,108000,1.0,side,1.0,0.0,seat_front,0.0,28.6,1.0,hybrid
2018.0,92000,2.0,none,0.0,0.0,seat_front,0.0,28.4,1.0,hybrid
2019.0,93000,3.0,front,3.0,1.0,seat_front,0.0,25.3,1.0,hybrid
2020.0,71000,4.0,rear,4.0,0.0,seat_front,0.0,35.9,0.0,combustion
2021.0,69000,5.0,side,5.0,1.0,seat_front,0.0,33.9,1.0,combustion
2022.0,59000,0.0,none,0.0,0.0,seat_front,0.0,25.6,1.0,combustion
2008.0,257000,1.0,front,2.0,0.0,seat_front,0.0,28.1,0.0,ev
2009.0,251000,2.0,rear,3.0,0.0,seat_front,0.0,29.0,0.0,combustion
2010.0,206000,3.0,side,4.0,1.0,seat_front,0.0,27.8,0.0,combustion
2011.0,211000,4.0,none,0.0,0.0,seat_front,0.0,33.3,1.0,hybrid
2012.0,190000,5.0,front,1.0,0.0,seat_front,0.0,32.0,0.0,ev
2013.0,209000,0.0,rear,2.0,0.0,seat_front,0.0,25.8,1.0,combustion
2014.0,191000,1.0,side,3.0,1.0,seat_front,0.0,24.8,1.0,combustion
2015.0,162000,2.0,none,0.0,0.0,seat_front,0.0,33.0,1.0,combustion
2016.0,174000,3.0,front,5.0,1.0,seat_front,0.0,28.8,0.0,ev
2017.0,127000,4.0,rear,1.0,0.0,seat_front,0.0,30.7,0.0,hybrid
2018.0,101000,5.0,side,2.0,0.0,seat_front,0.0,33.7,0.0,hybrid
2019.0,100000,0.0,none,0.0,0.0,seat_front,0.0,25.7,1.0,combustion
2020.0,88000,1.0,front,4.0,1.0,seat_front,0.0,26.6,1.0,combustion
2021.0,52000,2.0,rear,5.0,0.0,seat_front,0.0,29.8,0.0,combustion
2022.0,61000,3.0,side,1.0,0.0,seat_front,0.0,27.5,1.0,combustion
2008.0,247000,4.0,none,0.0,0.0,seat_front,0.0,34.3,1.0,combustion
2009.0,225000,5.0,front,3.0,1.0,seat_front,0.0,33.6,0.0,combustion
2010.0,237000,0.0,rear,4.0,0.0,seat_front,0.0,24.6,0.0,combustion
2011.0,185000,1.0,side,5.0,1.0,seat_front,0.0,24.6,0.0,combustion
2012.0,209000,2.0,none,0.0,0.0,seat_front,0.0,28.4,0.0,hybrid
2013.0,180000,3.0,front,2.0,0.0,seat_front,0.0,29.6,1.0,combustion
2014.0,192000,4.0,rear,3.0,0.0,seat_front,0.0,35.9,0.0,ev
2015.0,123000,5.0,side,4.0,1.0,seat_front,0.0,32.3,0.0,combustion
2016.0,116000,0.0,none,0.0,0.0,seat_front,0.0,24.0,1.0,combustion
2017.0,126000,1.0,front,1.0,0.0,seat_front,0.0,24.9,1.0,hybrid
2018.0,98000,2.0,rear,2.0,0.0,seat_front,0.0,29.3,1.0,combustion
2019.0,114000,3.0,side,3.0,1.0,seat_front,0.0,31.7,0.0,ev
2020.0,48000,4.0,none,0.0,0.0,seat_front,0.0,32.0,0.0,combustion
2021.0,32000,5.0,front,5.0,1.0,seat_front,0.0,32.5,0.0,combustion
2022.0,24000,0.0,rear,1.0,0.0,seat_front,0.0,22.1,0.0,combustion
2008.0,291000,1.0,side,2.0,0.0,seat_front,0.0,26.7,1.0,hybrid
2009.0,216000,2.0,none,0.0,0.0,seat_front,0.0,27.4,0.0,combustion
2010.0,218000,3.0,front,4.0,1.0,seat_front,0.0,28.6,0.0,combustion
2011.0,208000,4.0,rear,5.0,0.0,seat_front,0.0,36.8,0.0,hybrid
2012.0,189000,5.0,side,1.0,0.0,seat_front,0.0,32.8,0.0,combustion
2013.0,189000,0.0,none,0.0,0.0,seat_front,0.0,23.4,1.0,combustion
2014.0,174000,1.0,front,3.0,1.0,seat_front,0.0,26.1,1.0,combustion
2015.0,144000,2.0,rear,4.0,0.0,seat_front,0.0,35.1,0.0,combustion
2016.0,131000,3.0,side,5.0,1.0,seat_front,0.0,28.9,0.0,hybrid
2017.0,117000,4.0,none,0.0,0.0,seat_front,0.0,30.2,1.0,combustion
2018.0,91000,5.0,front,2.0,0.0,seat_front,0.0,31.7,0.0,combustion
2019.0,93000,0.0,rear,3.0,0.0,seat_front,0.0,29.0,1.0,ev
2020.0,82000,1.0,side,4.0,1.0,seat_front,0.0,24.5,0.0,combustion
2021.0,71000,2.0,none,0.0,0.0,seat_front,0.0,28.4,1.0,combustion
2022.0,62000,3.0,front,1.0,0.0,seat_front,0.0,28.4,0.0,combustion
2008.0,264000,4.0,rear,2.0,0.0,seat_front,0.0,33.1,0.0,combustion
2009.0,245000,5.0,side,3.0,1.0,seat_front,0.0,33.7,1.0,combustion
2010.0,249000,0.0,none,0.0,0.0,seat_front,0.0,27.5,1.0,combustion
2011.0,209000,1.0,front,5.0,1.0,seat_front,0.0,26.5,0.0,hybrid
2012.0,216000,2.0,rear,1.0,0.0,seat_front,0.0,29.5,0.0,combustion
2013.0,160000,3.0,side,2.0,0.0,seat_front,0.0,27.2,1.0,combustion
2014.0,167000,4.0,none,0.0,0.0,seat_front,0.0,30.5,0.0,combustion
2015.0,142000,5.0,front,4.0,1.0,seat_front,0.0,34.1,0.0,combustion
2016.0,128000,0.0,rear,5.0,0.0,seat_front,0.0,31.4,0.0,combustion
2017.0,108000,1.0,side,1.0,0.0,seat_front,0.0,26.2,1.0,hybrid
2018.0,92000,2.0,none,0.0,0.0,seat_front,0.0,28.8,1.0,hybrid
2019.0,93000,3.0,front,3.0,1.0,seat_front,0.0,31.6,0.0,hybrid
2020.0,71000,4.0,rear,4.0,0.0,seat_front,0.0,35.9,0.0,combustion
2021.0,69000,5.0,side,5.0,1.0,seat_front,0.0,33.3,0.0,combustion
2022.0,59000,0.0,none,0.0,0.0,seat_front,0.0,24.0,1.0,combustion
2008.0,257000,1.0,front,2.0,0.0,seat_front,0.0,28.3,1.0,ev
2009.0,251000,2.0,rear,3.0,0.0,seat_front,0.0,32.1,1.0,combustion
2010.0,206000,3.0,side,4.0,1.0,seat_front,0.0,29.4,0.0,combustion
2011.0,211000,4.0,none,0.0,0.0,seat_front,0.0,31.2,1.0,hybrid
2012.0,190000,5.0,front,1.0,0.0,seat_front,0.0,35.0,0.0,ev
2013.0,209000,0.0,rear,2.0,0.0,seat_front,0.0,26.0,1.0,combustion
2014.0,191000,1.0,side,3.0,1.0,seat_front,0.0,28.1,1.0,combustion
2015.0,162000,2.0,none,0.0,0.0,seat_front,0.0,29.8,1.0,combustion
2016.0,174000,3.0,front,5.0,1.0,seat_front,0.0,29.0,1.0,ev
2017.0,127000,4.0,rear,1.0,0.0,seat_front,0.0,35.3,0.0,hybrid
2018.0,101000,5.0,side,2.0,0.0,seat_front,0.0,35.0,1.0,hybrid
2019.0,100000,0.0,none,0.0,0.0,seat_front,0.0,23.6,1.0,combustion
2020.0,88000,1.0,front,4.0,1.0,seat_front,0.0,25.0,0.0,combustion
2021.0,52000,2.0,rear,5.0,0.0,seat_front,0.0,32.8,0.0,combustion
2022.0,61000,3.0,side,1.0,0.0,seat_front,0.0,28.4,1.0,combustion
2008.0,247000,4.0,none,0.0,0.0,seat_front,0.0,31.8,0.0,combustion
2009.0,225000,5.0,front,3.0,1.0,seat_front,0.0,33.3,0.0,combustion
2010.0,237000,0.0,rear,4.0,0.0,seat_front,0.0,29.1,0.0,combustion
2011.0,185000,1.0,side,5.0,1.0,seat_front,0.0,29.0,1.0,combustion
2012.0,209000,2.0,none,0.0,0.0,seat_front,0.0,28.6,1.0,hybrid
2013.0,180000,3.0,front,2.0,0.0,seat_front,0.0,32.4,1.0,combustion
2014.0,192000,4.0,rear,3.0,0.0,seat_front,0.0,34.5,0.0,ev
2015.0,123000,5.0,side,4.0,1.0,seat_front,0.0,34.2,0.0,combustion
2016.0,116000,0.0,none,0.0,0.0,seat_front,0.0,29.8,1.0,combustion
2017.0,126000,1.0,front,1.0,0.0,seat_front,0.0,25.4,1.0,hybrid
